;Raman shift;Intensity;Baseline;Corrected Intensity
434;1549.96;37388.8;21767.838742034008;15620.961257965995
435;1553.13;37553.0;21756.776603526552;15796.223396473448
436;1556.3;37818.2;21745.393267322223;16072.806732677775
437;1559.47;38217.1;21733.693536542953;16483.406463457046
438;1562.64;38679.3;21721.682375038723;16957.61762496128
439;1565.81;39264.1;21709.36491149357;17554.73508850643
440;1568.98;40074.4;21696.746444167697;18377.653555832305
441;1572.14;40785.4;21683.83244686864;19101.56755313136
442;1575.31;41769.2;21670.628577180483;20098.571422819514
443;1578.47;42502.9;21657.140683702964;20845.759316297037
444;1581.63;42944.3;21643.37481602151;21300.925183978492
445;1584.79;43201.8;21629.337232179125;21572.462767820878
446;1587.95;43110.8;21615.03440322806;21495.765596771944
447;1591.11;42941.9;21600.473015945194;21341.426984054808
448;1594.27;42474.4;21585.659972065045;20888.740027934957
449;1597.42;41987.9;21570.60238673639;20417.29761326361
450;1600.58;41576.4;21555.30758399541;20021.09241600459
451;1603.73;40874.8;21539.78309205124;19335.016907948764
452;1606.88;40212.8;21524.036639323935;18688.76336067607
453;1610.03;39337.3;21508.076147583713;17829.22385241629
454;1613.18;38536.4;21491.90972548838;17044.49027451162
455;1616.33;37713.0;21475.54565998798;16237.45434001202
456;1619.48;36915.4;21458.992408477458;15456.407591522544
457;1622.63;35847.8;21442.258590726295;14405.541409273708
458;1625.77;34634.7;21425.352981068037;13209.34701893196
459;1628.92;33495.7;21408.284497891633;12087.415502108364
460;1632.06;32246.8;21391.06219167949;10855.737808320508
461;1635.2;31056.2;21373.695233788167;9682.504766211834
462;1638.34;29889.4;21356.192904131585;8533.207095868416
463;1641.48;28982.0;21338.564579448725;7643.4354205512755
464;1644.62;28087.4;21320.819721810607;6766.580278189394
465;1647.76;27217.9;21302.96786972262;5914.932130277382
466;1650.89;26554.9;21285.018629355924;5269.881370644078
467;1654.03;25887.1;21266.98166603098;4620.118333969018
468;1657.16;25149.3;21248.866697767065;3900.433302232934
469;1660.29;24636.0;21230.683488784638;3405.316511215362
470;1663.43;24170.1;21212.44184230848;2957.6581576915196
471;1666.56;23914.1;21194.15159561653;2719.9484043834673
472;1669.68;23633.6;21175.822615563302;2457.7773844366966
473;1672.81;23460.0;21157.46479620278;2302.535203797219
474;1675.94;23527.6;21139.08805616672;2388.5119438332767
475;1679.06;23635.7;21120.70233711222;2514.997662887781
476;1682.19;23713.1;21102.31760458147;2610.7823954185296
477;1685.31;23944.6;21083.94384926663;2860.656150733368
478;1688.43;23910.0;21065.5910879677;2844.4089120323006
479;1691.55;23664.1;21047.269366091212;2616.8306339087867
480;1694.67;23454.2;21028.988757487787;2425.211242512214
481;1697.79;23283.0;21010.759362176337;2272.240637823663
482;1700.91;23236.8;20992.591304427886;2244.2086955721134
483;1704.03;23270.7;20974.494731235845;2296.2052687641553
484;1707.14;23221.3;20956.479812035715;2264.820187964284
485;1710.26;23248.0;20938.556739225056;2309.443260774944
486;1713.37;23080.3;20920.73572784961;2159.56427215039
487;1716.48;22728.2;20903.027016049546;1825.172983950455
488;1719.59;22371.3;20885.440863560656;1485.8591364393433
489;1722.7;22026.6;20867.98754837045;1158.6124516295495
490;1725.81;21645.2;20850.677363325023;794.5226366749775
491;1728.92;21403.0;20833.52061285658;569.4793871434194
492;1732.02;21103.9;20816.52760934255;287.37239065745234
493;1735.12;20857.9;20799.708670855143;58.19132914485817
494;1738.23;20828.9;20783.074118340293;45.8258816597081
495;1741.33;20796.3;20766.63427332582;29.665726674178586
496;1744.43;20742.0;20750.399457797812;-8.39945779781192
497;1747.53;20581.0;20734.379994038994;-153.37999403899448
498;1750.63;20548.1;20718.586120421525;-170.48612042152672
499;1753.73;20619.4;20703.026543051423;-83.62654305142132
500;1756.83;20490.4;20687.708264878376;-197.30826487837476
501;1759.92;20522.2;20672.637453422903;-150.43745342290276
