;Raman shift;Intensity;Baseline;Corrected Intensity;intensity_norm;intensity_sub;linear_baseline;intensity_final
411;1476.67;30440.2;20826.855821143756;9613.344178856245;0.41776385076018563;0.3147689861150549;-0.05838090704157655;0.37314989315663144
412;1479.87;30590.9;20827.942780285503;9762.957219714499;0.42426553414008117;0.3136261273176285;-0.05924564283651177;0.3728717701541403
413;1483.07;30511.6;20828.90747986075;9682.692520139248;0.4207774982026582;0.31520787299492686;-0.06011037863144706;0.37531825162637394
414;1486.26;30559.2;20829.75105176987;9729.448948230132;0.422809376504696;0.3170112153743262;-0.060972412127023166;0.37798362750134934
415;1489.46;30562.8;20830.474637595922;9732.325362404077;0.42293437586385046;0.3136576940193668;-0.06183714792195844;0.3754948419413252
416;1492.65;30923.1;20831.07938865142;10092.02061134858;0.43856553079843613;0.32621485476698875;-0.06269918141753456;0.3889140361845233
417;1495.85;31205.8;20831.56646598117;10374.23353401883;0.450829562452303;0.33186221914499;-0.06356391721246979;0.39542613635745977
418;1499.04;31724.9;20831.93704072201;10892.962959277993;0.4733718118680177;0.3357850223924018;-0.06442595070804588;0.40021097310044773
419;1502.23;32383.3;20832.192294384982;11551.107705615017;0.5019725857997436;0.3377887394919019;-0.065287984203622;0.40307672369552394
420;1505.42;33303.4;20832.333419374092;12471.06658062591;0.5419509278849932;0.35532000499694777;-0.06615001769919812;0.42147002269614586
421;1508.61;34231.6;20832.36161964445;13399.23838035555;0.5822861762655626;0.36644651611172924;-0.06701205119477416;0.4334585673065034
422;1511.8;34878.9;20832.278111622232;14046.62188837777;0.6104193026988011;0.3678040970401466;-0.06787408469035028;0.4356781817304969
423;1514.99;35505.2;20832.084125132853;14673.115874867144;0.6376446402509035;0.37423104651574973;-0.0687361181859264;0.44296716470167613
424;1518.17;35729.7;20831.780904048337;14897.91909595166;0.6474138378949573;0.3758638061403567;-0.06959544938214332;0.4454592555225
425;1521.36;36092.9;20831.36970691382;15261.53029308618;0.6632151668672974;0.3964312179341824;-0.07045748287771939;0.4668887008119018
426;1524.54;36011.7;20830.851807172363;15180.848192827634;0.6597089920893712;0.393244287699684;-0.07131681407393634;0.4645611017736203
427;1527.72;36252.8;20830.228493528542;15422.57150647146;0.6702134804804621;0.40613040162221936;-0.07217614527015326;0.4783065468923726
428;1530.9;36322.2;20829.501069867787;15492.69893013221;0.673260984242664;0.42076840062573423;-0.07303547646637021;0.49380387709210444
